name,lon,lat
Salus Nostra,5.0974145,51.2003698
Athénée Royal de Marche,5.3387754,50.2207438
Gemeentelijke Basisschool Mollem - De Dolfijntjes,4.2258312,50.9304257
Basisschool den Heuvel,4.4699371,51.3952138
Collège du Sacré-Coeur,4.4466134,50.4084777
Céfa Indsé Bastogne,5.7237374,50.006256
basisschool Hertog Karel,4.700178,50.9044886
Vrije Kleuterschool 't Okkerzeeltje,4.5656036,50.9192881
École fondamentale de Marbais-Marbisoux-Tilly,4.5327842,50.5470678
Vrije basisschool Sint-Victor Dworp,4.2961564,50.730861
Don Boscocollege Zwijnaarde,3.7027076,51.0144711
Alles Kids,5.1506904,51.1917383
Vrije Basisschool Ooigem - Het Vlinderbos,3.336805,50.891909
École Communale Isaac,3.8550162,50.451177
Institut Marie Immaculée Montjoie,4.2996025,50.8242284
École primaire communale de La Roue - Lagere gemeenteschool van Het Rad,4.2963187,50.8190199
"Gemeentelijke basisschool ""Mozawiek"" Ezaart",5.0874587,51.1781544
Sint Vincentiusschool,3.6596547,51.0483438
Sint-Cajetanusschool Perk,4.498595,50.9314902
Vrije Basisschool Sint-Jozef,3.1434876,51.3040959
Gitok,4.4718411,51.3866095
Muzarto Kalmthout,4.4777339,51.3825016
knst.Hasselt,5.3456469,50.9274246
École Communale,5.3110226,50.1443924
Millekemol,5.0784817,51.1860814
VBS Millekemol,5.0781295,51.1873326
Den Heuvel,4.4631962,51.3893314
Vesaliusinstituut,2.9152678,51.2218173
Basisschool Vogelzang,2.916113,51.2193709
École Sans-Souci,4.3716041,50.8337558
School 3212,4.7934407,50.8710069
Academie Arendonk,5.09241,51.3256028
KA Pegasus Campus Stene,2.8948029,51.2081849
Bollekensschool,3.7064953,51.0440773
Het Spectrum,3.7119073,51.0458572
De Bollekens,3.7085783,51.0456625
European School (Mol),5.0460974,51.2021308
Maritiem Instituut Mercator,2.9200623,51.2236659
't Egeltje,5.1126072,51.2044807
Basisschool Hertog Jan,4.53701,50.8895466
Centre Scolaire Saint-Vincent-de-Paul Enfant Jésus,4.369504,50.826243
École Saint-Laurent,4.5984667,50.5270055
Vrije Basisschool 't Hagekind,4.9050033,50.9391437
Vrije Basisschool Berlaar,4.6356842,51.1115494
De Balderschool BSBO,4.6483882,51.1133892
Basisschool Ter Berken,4.4939317,50.9923811
Heilig Hart van Maria,4.6618091,51.119716
H.h.v Maria,4.6616982,51.1175935
Heilig Hart van Maria Berlaar,4.663621,51.11753
Collège du Christ-Roi,4.5769622,50.6644379
Gemeentelijke Basisschool - Alles Kids Mol-Gompel,5.1144018,51.1720756
Technisch Instituut Sint Paulus,5.1252072,51.1764346
Gemeentelijke Basisschool,4.6653192,51.0842965
De Biekorf,5.3853007,51.0536807
Athénée Charles Janssens,4.3690589,50.8368875
École des Beaux Arts,4.6073303,50.716671
De Rozelaar,3.9313566,50.9887545
Gemeenteschool De Stip Linden,4.7675729,50.8947425
CVO 3 Hofsteden (KA),3.3259741,50.9920747
Rudolf Steinerscholen,4.5661932,51.1457706
KOV De Biekorf,4.4639083,50.948584
Groene Planeet,4.4632722,50.9481586
Gemeindeschule Lichtenbusch,6.1233307,50.7125298
De Wonder-wijzer,5.5682879,50.9341603
Vrije Basisschool Libos Lippelo,4.2614393,51.0430363
Ecole Fondamentale Communale du Centre de Strépy-Bracquegnies,4.1215727,50.4743086
Vrij Technisch Instituut,4.5666446,51.1350375
Vrij Technisch Instituut,4.5672421,51.134734
Académie OVA,5.7088189,50.4801629
École Fondamentale Autonome,5.2800524,50.1315369
Institut technique de Jemelle,5.2708386,50.161371
Sint Gummarus College,4.5720604,51.1345845
E.P.C.M. du Sart Tilman,5.5684303,50.5888306
Académie de Rixensart,4.5245461,50.7159368
Athénée Royal de Rixensart,4.5193975,50.7156484
École communale du Centre de Rixensart,4.5323888,50.7134048
École élémentaire,4.5324151,50.713465
Viso Cor Mariae,3.7603373,50.8017145
Sint-Augustinus,3.763946,50.8054489
École Communale de Strépy-Bracquegnies,4.1129752,50.4612498
École Communale Albert Defrise,3.8838464,50.4380372
École Primaire l'Eau Vive,3.8889575,50.4381097
Institut Saint-Ferdinand - Section fondamentale de Flenu,3.888679,50.4367276
Collège Notre-Dame de Basse-Wavre,4.6264657,50.7249312
Institut Notre Dame (IND),4.5462563,50.1963351
École 'Le Bon Départ',4.662856,50.6364378
Eymardschool,5.3167134,51.2106428
"Stedelijke Academie voor Woord, Muziek en Dans",4.5759022,51.1291084
Atheneum Brugge,3.2238301,51.2162135
WICO Campus Lommel,5.3124198,51.2411633
Vrije basisschool De Plein,4.7204625,50.911136
École fondamentale autonome d'Heusy,5.8699918,50.5803119
Basisschool Heilige Familie,4.5875616,51.128866
Athénée Royal de Dour,3.7808281,50.4024095
École Communale de la Nichée Studieuse,3.7852733,50.4112806
École Saint-Joseph,3.7938221,50.4103967
École communale de l'Alliance,3.7966507,50.4128671
Kadee,4.6067365,51.0979488
École Communale de Rebecq,4.1317745,50.6665472
Vrije Basisschool Sint-Vincentius,4.1075204,50.9068762
École Les Peupliers primaire 16 maternelle 15,4.2890898,50.8360798
École de la Croix,4.5804329,50.6675989
École primaire et maternelle Saint François Xavier,4.3271632,50.8358538
VBS 't Klavertje - Bijenkorf,4.8417309,51.1407506
Académie de Musique,4.566394,50.6609084
de 3master,4.9629978,51.2344047
Stedelijke Academie voor Beeldende Kunst,4.9981243,51.1616573
Basisschool Willem Tell,4.8552059,51.1428921
Freinetschool De Zeppelin,5.0062399,51.1668056
Basisschool Oosterwijk,4.8664499,51.1264173
Vrije Sint-Lambertusscholen,4.8639866,51.1263906
Groenlaar,4.3920035,51.1096772
Vrije Basisschool Driespan,2.920731,51.1356691
École Communal Assenois,5.2101727,49.8783169
Athénée royal de Wavre,4.6071655,50.7193788
Le Bon départ,4.61014,50.6367311
De Zandloper,4.6893877,51.1636121
SBS De Katersberg,4.9885724,51.1790668
Gemeenteschool Klim op,4.7561761,51.1413078
Koninklijk Atheneum,4.475482,50.8833941
École primaire Roi Albert,3.8948507,50.4469531
Basisschool Klavertje vier,4.7590684,51.1378844
Vrije scholen De Luchtballon,4.7570523,51.137203
Koninklijk Atheneum,4.9865509,51.1653764
Sint-Aloysius Geel,4.9934123,51.1600658
Sint-Jozefinstituut,4.9845892,51.1668722
GO! Campus De Brug,4.4215271,50.9268013
Koninklijk Atheneum,4.9867676,51.1639749
Sint Maria,4.9891725,51.1579579
Land- en tuinbouwinstituut Oedelem,3.2991767,51.1869557
Sint Dimpna Geel,5.0001469,51.1614062
École Fondamentale Saint-Charles,3.7801667,50.4116789
Vrije Basisschool Aarsele,3.4206708,50.9991328
École Communale de Belgrade,4.8250588,50.4710898
Institut la Sainte-Union Dour,3.7765574,50.396592
Vrije Basisschool Westkerke,3.0129938,51.1665665
École Communale Baille Cariotte,3.8251776,50.4005893
Institut de l'Annonciation,4.3860488,50.8589736
Boodschapinstituut,4.3868888,50.8589701
Gemeentelijke Basisschool Moorsel,4.5358278,50.8564606
H. Hartcollege,4.4821903,50.8479306
Saint-Joseph (Fondamentale),4.0139597,50.4731057
Gemeentelijke Lagere School De Lijsterboom,4.7037971,50.825657
Ecoles communale d'Hombourg,5.9217179,50.7266193
"Ecole fondamentale communale ""Henri Pohl""",4.0177161,50.4912551
Centre Pedagogique de Vlaesendael,4.3896798,50.8953087
Institut Saint-Vincent,4.0136081,50.4727672
Twinkel Vrije Basisschool,3.5223853,51.1509442
Athénée Royal de Thuin,4.2956119,50.3395403
Vrije Basisschool Eernegem,3.0269555,51.1288308
École fondamentale libre Saint-Pierre Fourier – Saint-Amand,5.6301119,50.6450823
École fondamentale communale Jupille,5.6326116,50.6440937
Athénée Royal de Jette,4.3300262,50.870396
École Van Helmont,4.3280456,50.8699907
't Rakkertje - Muziekacademie Peter Benoit,4.1517428,50.8060864
École Notre-Dame de la Trinité,4.482814,50.8413763
Vrije Basisschool De Klimming,4.138458,50.9032405
Écoles Saint Vincent,4.0633083,50.5724088
École Saint-Nicolas,4.3867188,50.8944291
L'École du Futur,4.0638366,50.5760234
École communale du petit granit,4.0603564,50.5761633
École communale,4.6001592,50.5827112
La Petite École,4.5991426,50.580472
BenedictusPoort campus Ledeberg,3.739625,51.0352421
Athénée Royal Jules Bordet,4.0681107,50.5775292
École communale,4.0693031,50.5788198
Lycée technique,4.0692169,50.5761066
Basisschool De Springplank,4.8270491,51.2409155
De Springplank,4.8265421,51.2413046
Gemeenteschool Lille,4.8223323,51.241126
Kardinaal Van Roey Instituut,4.8244644,51.2410639
École fondamentale annexée Jules Bordet - Soignies,4.0687695,50.5807501
Écoles Saint-Vincent,4.0730589,50.579093
Stedelijke Basisschool Spoele,3.9953744,51.0922667
Vrije basisschool 't Vroenhof,4.8865908,50.8207109
PTS Boom 3de graad,4.3740358,51.0987318
Triangel,4.1132623,50.8228406
École communale de Soignies Carrières,4.0789985,50.5701768
Middenschool Sint-Lutgart,3.3411047,51.1411018
Basisschool Groei!,4.515928,51.2508925
Basisschool Heilige Familie,4.5115194,51.2508438
École Plein Air,4.3406586,50.7933359
Écoles Saint Vincent,4.0741983,50.5815227
Écoles Saint Vincent,4.0671358,50.5830713
Institut Technique Saint-Vincent,4.0776435,50.5801501
Institut des Arts et Métiers,4.3366676,50.8474918
École Communale du Bois de Mons,3.9889518,50.4477743
Gibo De Meander,3.9785404,51.0042766
École Libre des Filles de la Sagesse,4.0077175,50.4376866
École Communale de Saint-Symphorien,4.0083952,50.4382691
École communale Arc-en-Ciel,4.3274672,50.8104618
École communale fondamentale de Miécret,5.2500538,50.3658699
La roseraie,4.0649017,50.5826431
École de Mohiville,5.1891136,50.3209641
École Communale d'Achet,5.1755549,50.3347414
W'ijzer,2.8723507,51.0386849
Klim-Op Vrije Basisschool,4.8358441,50.9500021
Vrije Basisschool Sint Joris,4.8764526,50.9066737
École communale de Dolembreux,5.628402,50.5353681
École Escale,4.5620977,50.6674963
ZAVO,4.4792559,50.8833039
École fondamentale communale de Warchin,3.5047751,50.6203642
École fondamentale de Maffe,5.3149097,50.3537356
Institut de la Providence (Site Déportés),4.4387628,50.8399031
Basisschool Ten Berge,3.9969518,51.0182544
École de village Havelange,5.2410322,50.3870863
Ancien lycée de la Communauté Française,5.244472,50.3839361
Stedelijke Basisschool De Klinker,4.0219572,50.9999671
École Sainte Begge 5,5.0499105,50.5257231
École Communale,5.0443633,50.5246991
Ark 1,4.7274437,50.8727657
Ark 2,4.7228149,50.8713212
Vrije Basisschool De Wassenaard,3.1398572,51.1895933
Collège des Hayeffes,4.601683,50.6387128
École communale du Karrenberg,4.4198175,50.8048881
École communale de Baisy-Thy,4.4721404,50.5960903
Zonnetje Gooik,4.1224392,50.7769521
Ancien athénée Royal Jules Delot,5.2315242,50.3830006
OLVE Familia,4.4251046,51.1662082
IPES Wavre - Bohy,4.6198495,50.7143774
Athénée Royal de Jodoigne,4.8810198,50.7183665
École Fondamentale Libre Subventionnée Saint Jean-Marie,5.5707151,50.5918992
Collège Saint-André,4.6283376,50.4520416
École Fondamentale de la Communauté française,4.6314288,50.4462255
École Saint-Nicolas,4.3871534,50.8959801
École maternelle de Heembeek,4.3904211,50.8964697
École communale Roland Pouillart,4.14929,50.412538
Don Bosco,4.6999937,50.8934671
École fondamentale La Futaie,4.400982,50.7984766
Vrije Technische Scholen,4.1643966,51.1655347
Vrije Basisschool Varenwinkel,4.8952608,51.0311075
Basisschool De Letterboom,4.8784952,51.0526409
Vrije Basisschool Boven-Lo,4.754215,50.8768219
École Communale de Baelen,5.9705126,50.6297007
École fondamentale Notre-Dame des Hayeffes,4.6031105,50.6378507
École libre de Saint-Vaast,4.1583115,50.4557301
Les Tilleuls,4.0917639,50.476012
De Keiwijzer,2.7268459,50.8538188
GO! atheneum Willebroek - Campus Vaartland,4.3571667,51.0647869
't Klimopje,3.8918589,51.0050872
Muzarto Essen,4.453052,51.4614167
Artesis Plantyn Hogeschool Antwerpen,4.3967347,51.2079963
GBS Het Nest,4.7593446,50.9471285
De Rank,4.75272,50.9472911
Hertog Karel,4.7216387,50.9267207
Athénée Royal Verdi,5.8745108,50.5900219
Saint François-Xavier,5.8607083,50.5911604
Institut Saint-Michel,5.8615231,50.5940943
Sint-Annaschool Baal (wijkschool),4.7454693,51.0133975
Sint Annaschool,4.7523541,50.9950158
VDAB,5.3283867,50.9212146
EDUGO Campus Glorieux,3.7664263,51.085049
VGBS De kleine prins,4.1518916,50.8053222
Koning Boudewijn School,3.2383926,51.1504061
PCVO Moderne Talen,5.3461535,50.9379551
Athénée Royal de Koekelberg,4.3159188,50.865185
Athénée Royal d'Auderghem,4.4263887,50.8206321
Sint-Jozef School Mere,3.9588431,50.925894
Vrije Basisschool Wijgmaal,4.6951631,50.9282295
École du Futur,3.9523728,50.4566608
École communale,3.8428197,50.4705362
VBS Kouterkind (lager),2.8518013,50.951452
VBS Kouterkind (kleuter),2.8512224,50.9517204
École Maternelle Communale (ECBG),4.8479385,50.0691906
KSD Campus Voorzienigheid,5.0483079,50.9856566
École Saint-Joseph Boondael,4.3913245,50.8110107
École fondamentale Saint Pie X,4.5539544,50.6746917
Gemeentelijke Basisschool - De Negensprong,4.571464,50.8785927
MAKZ Zwinstede campus Knokke,3.2898266,51.3443122
KA Denderleeuw - Middenschool 't Sas,4.0788456,50.8900661
Noordland - vrije lagere school,4.3091616,51.3617866
Technisch Instituut Heilige Familie,3.2170015,51.2107652
Stedelijke Basisschool 'De Brem',4.3250444,51.3573104
Les Marronniers,4.4018613,50.822505
IBSO Beroepsschool De Horizon,4.0220196,50.9350253
Basisschool De Vierboete,2.720103,51.1487583
École maternelle,4.0608004,50.4954343
Hartencollege,4.0225598,50.8328935
Provinciaal Technisch Instituut (PTI Ninove - Richtpunt Campus Ninove),4.0152958,50.8317009
École fondamentale libre Sainte-Thérèse,5.9486067,50.1874226
Steinerschool Brugge,3.2490321,51.1983842
École fondamentale communale,5.802553,49.56592
École fondamentale libre,5.8030916,49.5682824
École Communale des Coquerées,4.5619451,50.6614318
Basisschool Molenveld,4.0155114,50.8733306
GO! BS De Spreeuwen,4.4598715,51.0306228
École libre de Farciennes section Amion,4.5546741,50.4271379
École du Blocry,4.5948956,50.6666641
Gemeentelijke Basisschool De Hazensprong,4.7282682,50.8321574
Sint-Jozefschool,3.9753058,50.9245523
Mater Dei Gooreind,4.5390524,51.359922
Groenendaal Campus Sint-Jan,4.4338694,51.2439902
Les Coccinelles,4.297834,50.6804775
École Les Marroniers,4.318904,50.6904638
Institut Saint Jacques,4.3720275,50.6858063
École communale Les Rives du Hain,4.2711567,50.6830587
École libre Saint-Rémy,4.2685759,50.6820688
École libre Saint-Géry,4.134679,50.6652035
Vrije Basisschool 'De Brenne',4.3148058,51.3447245
Vikingschool,3.1060143,50.9410757
OLVG Melsele,4.2864289,51.221582
"Gem. Basisschool ""De Toren""",4.2794865,51.2207173
VISO campus Polenplein,3.1258159,50.9453831
Les Deux Tilleuls,4.3217803,50.6862343
École communale Le Grand Frêne,4.3413509,50.6657761
École communale Rue de l'Abattoir,4.1571819,50.481948
De Prins - Campus Weerstandsplein & De Kleine Prins,5.050069,50.9906523
Burgerschool,3.1209653,50.9464088
Vrij Technisch Instituut Roeselare,3.1297796,50.9447064
Barnum,3.1264024,50.9545801
Broederschool,3.1363696,50.9521474
De Bever,3.1613311,50.9879943
Basisschool De Bever Centrum,3.1416054,50.9700571
Unnamed,3.161182,50.9131257
Spanjeschool,3.1492528,50.9499955
École Champs d'Oiseaux (petite section),3.2193972,50.7528195
École Champs d'Oiseaux,3.2189346,50.753903
Communauté scolaire Saint-Benoît,5.6393791,49.7237347
De Kiem,4.3689907,51.0123582
Freinetschool Klimop,3.2226907,51.1561493
École Communale Fondamentale Ampsin,5.2860775,50.5411427
École Primaire et Maternelle des Mirlondaines,5.3004346,50.5473317
École Communale Awirs,5.4072583,50.5998503
École Saint Jean-Baptiste,4.3206074,50.6434005
École du Béguinage,4.3200417,50.5976171
École Singelijn,4.4434678,50.8503517
Sint-Albertschool,4.3361338,50.8641322
Sint-Jozefschool,4.3362998,50.8638764
GO! BS De Spiegel,4.4171035,51.0328181
Institut Saint Louis Namur,4.8672519,50.4656734
École des Bengalis,3.2360092,50.7488226
Vrije basisschool Okselaar Ons wereldje,5.0127865,51.0264653
Basisschool Sint Lutgart,3.1137867,50.9362187
Gesubsidieerde Vrije Basisschool Sint-Kristoffel,2.9290855,50.9761274
't Jonkerschooltje,2.9130587,50.9681783
Vrije Kleuterschool Jonkershove,2.9101212,50.9683878
Gemeentelijke basisschool De Sleutelbloem,4.6449609,51.3501944
Richtpunt campus Ninove-Zottegem,3.8229898,50.8700266
École communale Clair-vivre Alpha,4.4106964,50.8732169
Kleuterschool Opdorp,4.2190626,51.02914
Kiempunt campus Assenede,3.754608,51.1918321
Campus Minneplein,2.8803668,50.8535926
Unnamed,4.2293221,50.4907149
Basisschool De Toermalijn,4.9426534,50.7883487
Gemeentelijke Basisschool Wippelgem,3.7278697,51.1357191
Sint-Jozefsinstituut Betekom,4.7832152,50.9871775
De Klimroos,4.7827021,50.9888985
Stedelijke Basisschool De Brug,3.1208142,50.9536649
Gemeentelijke Basisschool,4.427114,51.0791409
Sleutelhof,4.4278157,51.0783975
Institut Technique Saint-Joseph,4.1739571,50.4776823
École communale maternelle,4.1690982,50.4777202
Vrije Basisschool Sint-Hendrik,3.5287415,50.9714634
Hiberniaschool,4.3953362,51.2111217
St. Jozef,3.1411258,50.939353
École Communale de Stambruges,3.7194414,50.5080953
De Letterdoos,3.7626131,51.0971383
École Félix Trousson,5.6386114,50.5791639
École libre de Blaton,3.6607751,50.5023653
VIA scholengroep Tienen,4.9408716,50.8076419
Via - Immac,4.9410623,50.8079494
Vrije Basisschool St-Jozef,3.8370334,51.096143
École Communale de Beaufays I,5.6378145,50.5640308
Vrije Kleuterschool,3.1354884,50.94067
Centre Scolaire Saint-Barthélémy - Saint Thomas,5.5835195,50.6479598
Leefschool Eikenkring,3.9017405,51.1059769
Gemeentelijke Basisschool,3.8795783,51.0788711
Basisschool Irishof,4.4219733,51.3204102
Atheneum Irishof,4.4228732,51.3194601
Kleuterschool Irishof,4.4227976,51.3209296
De Zonnewijzer,5.3709671,50.9940545
Wonderwijs,3.8329935,51.0718399
Ecole communale de Thieusies,4.0484833,50.5139224
De Klaver,3.8006157,51.0337035
Vrije basisschool Sint-Macharius Laarne,3.856522,51.0293231
De Windwijzer Laarne,3.8519945,51.0333023
École communale de Turpange,5.8184827,49.6114548
Leefschool Eureka,3.8802369,51.0132125
Gemeentelijke Basisschool De Windwijzer,3.9177653,51.0412872
VBS Kalken,3.9172651,51.0421481
Gemeentelijke Basisschool De Windwijzer,3.9167625,51.0410524
L'École Hamaïde,4.3661782,50.7979965
IATA,4.8742238,50.4729754
Sint-Jozef Sint-Pieter,3.128992,51.3136772
Vrije Basisschool Roezemoes,3.2084774,51.3305586
Ecole Communale de la Brisée,4.0092112,50.4948419
College Paters Jozefieten,3.8113091,50.99978
Sint-Michielsschool,3.7591554,51.0107974
École Communale de Bovenistier,5.2844108,50.6684501
Vrije Basisschool Overbeke,3.8638308,50.9985459
École Sainte Agnès,4.5343875,50.7149911
Basisschool De Toverboom,5.0635426,51.1622682
École du Bois Renaud,4.3768102,50.50363
Kunstacademie Deinze,3.5314666,50.9834323
GO! Basisschool De Parel,4.3245402,51.1089335
Enseignement Spécialisé Fondamental de la Communauté Française Type 4,5.6743356,50.6583455
École communale de Beez,4.9187819,50.4682138
École de la Croix,4.1644194,50.0303938
Gemeentelijke Basisschool De Springplank,4.951968,50.8716633
École libre Aurore,4.4114046,50.8613167
École communale de Beez,4.9246044,50.4690787
Institut du Sacré Coeur,5.5319867,50.6375491
École Saint Dominique,5.5340631,50.6350236
Enseignement de Promotion Sociale,5.8457045,50.6048929
Athénée Royal Charlemagne,5.6834473,50.6114685
KIDS,5.3725939,50.9511102
Sint-Paulus,3.6296673,51.0760093
Gemeentelijke Basisschool De Regenboog Geluveld,2.9945616,50.8331198
École communale du Chant d'Oiseau,4.4151807,50.8258972
Basisschool Immaculata,2.5938476,51.0994041
ISIA,4.6835869,50.5579172
N,4.6912446,50.5607019
"Gemeentelijke Basisschool De Pinte ""De Blije School""",3.6440874,50.9920831
Vrije Basisschool De Tweesprong,3.0172936,51.0540393
Vrij Technisch Instituut,4.566924,51.1349265
Koninklijk Instituut Spermalie,3.230589,51.215999
De Kleine Picasso,5.1318389,50.8346693
École Saint-Guibert,4.6970608,50.5604052
Vrije Basisschool Olsene,3.4646033,50.9393302
Vrije basisschool Leiebloem,3.4840052,50.961151
École Saint-Jean Berchmans,4.3796208,50.3785083
De Regenboog,3.3228364,51.1275228
École communale Princesse de Liège - Barrières rouges,5.6047104,50.5926025
De Omnibus,4.8994543,51.2410107
Gemeentelijke Basisschool De Vijf Wegen,3.4511024,50.9171362
Vrije Basisschool Zulte,3.4405709,50.9204381
Institut Provincial d'Enseignement Technique et Professionnel de promotion sociale,4.5454218,50.4283141
Vrije Basisschool De Driesprong,5.5018117,50.8957787
Institut de l'Angelus - Angelus Instituut,4.4120035,50.851205
Ecole communale Andenne 1 - implantation de Seilles (rue des Ecoles),5.080604,50.5001468
École Saint-Sébastien,5.5481842,50.6319139
École de Nivezé,5.8983421,50.4945731
Athénée Royal Bastogne-Houffalize,5.7091633,49.998178
Vrije Basisschool Haacht Station,4.6068954,50.9630709
Vrije Basisschool Haacht Station,4.6069622,50.9628266
Vrije Basisschool Haacht Station,4.6066512,50.962867
Da Vinci Campus,3.5894671,50.7431265
VTI,2.8665998,50.8553859
VBS Yugro,4.864726,51.358235
Instituut Sancta Maria Aarschot,4.8306674,50.9845378
Sint-Lodewijkscollege,3.1834871,51.1987065
Basisschool De Klimop,3.9594518,50.8055028
Basisschool De 3 Beertjes,3.3297713,51.1354408
École communale fondamentale Bressoux Porto,5.5957168,50.6427388
KTA - campus Ledebaan,4.0278951,50.9468437
Basisschool Vijverhof,4.4998285,51.2568577
Sint-Lodewijkscollege,3.1855342,51.1988663
De Link Lagere School,4.4439882,51.1584982
De Link Kleuterschool,4.4427613,51.1580959
BSBO De Drempel,3.8884964,50.763536
Vrij Technisch Instituut Brugge,3.1959674,51.2035825
Stedelijke Basisschool De Octopus,3.1147901,50.9570233
Vrije basisschool Hunnegem,3.8742668,50.766808
GO! Atheneum Geraardsbergen,3.8692925,50.7686375
Sint-Jozefsintituut,3.8774363,50.7760211
Kunstacademie Geraardsbergen,3.8781522,50.7712423
"GO! Middenschool ""De Kaai""",3.8788798,50.7723491
Sint-Catharinacollege,3.8774365,50.7725118
Basisschool De Dender,3.8794777,50.7702428
Basisschool GO Centrum,3.8838426,50.7689117
't Schoolke Ophasselt,3.8940461,50.8204962
Syntra West Campus Roeselare,3.0994791,50.9458584
Gemeentelijke Kleuterschool,4.3383094,51.1103298
Groeipunt,3.880727,51.002162
De Tuimeling,4.4671299,50.9854036
École Communale Bonne Nouvelle,5.5960382,50.6530832
École Communale Morinval,5.604637,50.6547431
't Zarlarhartje,3.8258924,50.7629638
Groupe Scolaire de Burenville,5.5447504,50.6405215
Institut communal d'enseignement horticole de la Ville de Liège,5.5440723,50.6426147
École Communale des Arquebusiers,3.9552899,50.449832
Voormalig wagenhuis,4.836104,50.780158
École Communale de Les Waleffes,5.2202738,50.6400054
GBS Klavertje 4,3.8015498,50.7824766
Basisschool De Smiskens,4.9478928,51.3163579
Viso Cor Mariae,3.7631925,50.8003675
Campus de Rijdtmeersen,3.7612998,50.8026054
École Communale Fondamentale de Le Roux,4.6229648,50.3894309
Ecole 17,4.3940242,50.8663342
Gemeentelijke Kleuterschool,4.4018251,51.0768707
Institut Saint-Ferdinand,3.8846014,50.4467468
GO! Basisschool Kiliaan,4.4965655,51.0963878
École Primaire Communale Egalité,3.8602875,50.4397724
Gemeentelijke Basisschool Niel - De Springplank,4.3298494,51.1120787
De Klimtoren,4.9917096,51.2495609
École Notre-Dame,3.8622731,50.4435681
École Communale,3.8661609,50.444181
Instituut Stella Matutina,3.7649603,50.8348202
Stedelijke Basisschool De Smidse,3.820601,50.8433612
Sint Barbaracollege,3.8187782,50.8669108
KA Zottegem,3.8085085,50.8641288
GO! Basisschool Graaf Van Egmont Zottegem,3.8167136,50.8688634
École communale des Trixhes 2,5.5373039,50.5998803
School Leopold III,4.4291737,51.1806093
School OLV Pulhof,4.4284531,51.1815756
Gemeindeschule Raeren,6.112908,50.6769196
École fondamentale autonome de Flobecq,3.7366216,50.7321092
Vrije Basisschool 't Oogappeltje,5.0696202,50.9339285
Centre des technologies agronomiques de Strée,5.3171135,50.5076031
École Communale D'Oeudeghien,3.7093912,50.6792122
BSBO De Brug,3.9770109,50.9350847
De Grasspriet,3.9688963,50.9179081
Sint-Martinusschool,3.9858889,50.9410247
École communale,4.9881832,50.7035587
De Kersentuin,3.8851801,50.8881396
Vrije Basisschool Herzele,3.8924837,50.886756
Vrije Basisschool Borsbeke,3.8928443,50.9042524
Sint-Jozefsschool,4.4511364,50.847334
"Vrije Basisschool Geel Punt ""top@punt""",4.9409934,51.1420609
"Vrije Basisschool Geel Punt ""top@punt""",4.9450302,51.1425049
École Notre-Dame des Rhosnes,3.6223904,50.6673282
Sint-Franciscusschool,3.78019,50.8826883
Vrije Basisschool De Vlinder,3.7815907,50.8815547
Athénée Section préparatoire,3.6146058,50.6657198
Onze School Wolfdonk,4.9193806,51.0291625
Basisschool LEERNEst,3.5779701,51.0099386
École fondamentale Sainte-Foy,5.5985892,50.6523034
Basisschool De Schuit,5.1788384,50.9573671
CEFA,4.5657793,50.6478415
Kleuterschool 't Focheltje,4.1470127,50.9896103
GBS Het Nest,4.7604809,50.9473246
VBS De Klimtoren,3.0934149,51.1811972
Sint-Jozefscollege Aarschot,4.8400759,50.9895865
GO! Basisschool De Wereldbrug,3.6160523,50.844914
SIBA-SIMA,4.8339637,50.9898881
Vrije Basisschool De Wante Schorisse,3.6801521,50.8065847
Koninklijk Technisch Atheneum Da Vinci,4.4449811,51.1526647
Campus POV - Provinciaal Opleidingsscentrum voor Veiligheidsdiensten,3.1189031,51.142562
Robert-Schuman-Institut,6.0204955,50.6328708
Vrije Basisschool Etikhove,3.6275236,50.8120232
Enseignement Spécial,3.628547,50.6729603
MPI,4.5591814,51.266668
De Talentenboog,3.5955695,50.7955811
GBS De Kleine Reus Nukerke,3.6069952,50.7810973
"Gemeentelijke Lagere School ""De Wingerd""",4.5529597,51.2622634
École communale de Noduwez,4.9678606,50.7294191
Institut de la Providence,4.8693032,50.7264454
GVB-Lilare,3.7411935,50.8289696
École Communale Mixte,3.620235,50.6536093
Basisschool Atlantis,5.0891501,51.3230473
Het Groene Lilare,3.7180278,50.8204386
École libre de Bourdon,5.3932399,50.2453423
Gemeentelijke Basisschool Het Klaverbos,4.3519193,51.1370886
Vrije Basisschool De Boomgaard,5.3312778,50.9254656
De Waaier,4.6319095,50.8607636
Gemeentelijke Academie Voor Muziek & Woord,4.3281944,51.1068183
Sint-Jozefcollege,4.9503364,51.32111
Vrije Basisschool Zwalm,3.7320228,50.878405
GO! De zonnewijzer,3.7352193,50.8771103
Abri Notre-Dame,5.7075044,50.6105128
G.B.S. Hoegaarden,4.8916765,50.774912
Vrije Basisschool De Dol-Fijn,3.6862009,50.9192376
École Primaire et Maternelle du Grand Bois,4.6597022,50.4511608
Gemeentelijke Basisschool De Vierklaver,3.6670347,50.9292081
BuSo Egmont & Hoorn,3.6596675,50.9324333
École communale de Nouvelles,3.9670652,50.4101216
Collège La Berlière,3.693908,50.64224
Vrije Basisschool O.-L.-V.-Visitatie,3.7572343,50.9645956
Vrije Basisschool De Hazelaar,5.341336,50.9303803
Instituut Mariagaard,3.8343431,50.9779581
